EventDataID,EventID,ContentID,CustomerID,EventTypeID,EventDate,Quantity,InsertDate
1634068829,581199588,1403013064,4264450384,4,2022-09-28,6,2023-08-31
3615337955,2090263201,4004988820,3900816437,2,2022-06-22,5,2023-07-07
1612958010,3714212370,1410033097,2524164501,3,2022-10-19,4,2023-06-28
3028423805,885659170,2246154299,726987033,4,2022-05-31,8,2022-09-16
3699921367,392636734,208407163,2962277096,2,2022-03-20,1,2022-12-02
196335282,2349294457,4152879313,3882682291,1,2022-09-20,9,2022-12-18
3760944441,1057407706,1757168807,4164980623,2,2023-05-12,9,2022-04-11
3968044914,3885578165,4248193798,4086599620,3,2022-06-14,1,2022-02-07
145273280,3912816430,1527308299,2282770637,1,2022-04-07,1,2022-08-14
2902505955,2579375639,603916730,48283740,1,2022-07-20,9,2022-01-27
3589552940,900701189,775896742,548699023,1,2022-03-04,1,2023-01-23
4252152286,4076242353,3735314056,3779017061,1,2023-03-31,3,2022-12-16
40943712,280370252,2632515738,4269635854,3,2022-06-11,6,2022-08-15
324236127,779364067,1397963913,147336937,5,2022-05-01,9,2022-08-18
2836267804,3219269214,1639194183,630406814,6,2023-05-02,6,2022-09-04
2087583034,2673274112,3078706043,2792118618,1,2023-08-24,8,2023-05-02
3377760985,999499273,1934554486,4068894872,6,2022-01-25,5,2022-11-18
2449571236,810786599,1533852784,3783136360,6,2023-07-06,4,2023-06-17
3890424595,1071411737,116907155,947614626,1,2023-06-30,3,2023-07-12
1926041053,3435530430,319791070,330127289,3,2022-10-13,7,2022-02-19
3224016518,4098027028,1130223242,2794476931,4,2022-04-10,9,2022-08-01
1399333646,1942884131,3107755218,4283697386,3,2022-03-02,8,2022-03-12
2119403166,48965310,2698582859,3605561229,4,2023-04-29,3,2023-06-04
269058037,2927998520,3267828627,3074361417,3,2022-03-15,4,2022-04-30
2955685251,2850208686,1326673735,1278217312,4,2023-01-13,8,2022-10-09
4176819929,4028826099,1403013064,2660450269,4,2022-12-26,6,2023-04-03
673112897,2491711393,3025537805,3236360684,3,2022-08-03,10,2023-01-08
707787842,3356684914,1397963913,3779017061,3,2023-01-23,2,2022-08-10
3937223497,3239964499,1533852784,1944516786,1,2023-02-11,2,2022-10-10
2479126574,3488181898,2725758044,2962277096,5,2022-09-08,9,2023-05-27
4284328073,132305653,1147905250,1556706313,4,2023-01-16,1,2022-09-01
2867597023,1003971616,993235818,654536839,1,2022-09-01,2,2023-03-14
3579870127,3488325080,1757168807,797782388,1,2022-02-06,10,2022-08-17
89766166,2429148122,4004988820,1826933024,4,2022-06-22,2,2022-05-08
4096917085,1950967706,741149022,355073381,4,2023-03-25,3,2023-05-18
3521697089,3183539426,1527308299,184745482,5,2023-05-17,10,2022-06-03
3019403896,3737667572,1575804888,3771839276,1,2022-09-14,5,2023-08-22
2275611915,922625057,2246154299,1564203669,6,2022-10-10,4,2022-12-25
835925806,4157256919,1348311321,3587781023,2,2023-02-14,6,2022-03-10
1255381972,1220183196,2009442175,3215097654,3,2022-03-17,6,2023-05-22
1304410514,2947681892,3345142791,4164980623,1,2022-11-22,8,2023-08-04
944483877,2328619862,320437030,2548108431,3,2023-07-30,6,2022-10-06
2375548507,3550789976,1819984110,3484933015,5,2022-08-24,8,2022-02-17
653588275,3740607635,775896742,4068894872,1,2023-09-07,1,2022-12-12
751099495,62793701,319791070,3667618575,3,2023-06-22,3,2023-03-30
1198049768,3448218699,372018772,451591866,3,2022-05-26,5,2022-09-05
190922016,3835607402,3107755218,1504465705,6,2022-08-25,4,2023-03-02
131203555,280370252,3735314056,1009563676,3,2023-02-02,7,2022-12-08
2824751811,885659170,1130223242,2345817293,4,2022-05-16,2,2022-02-08
394607390,4244832202,4152879313,3554321074,3,2022-08-31,6,2023-02-28
3873008431,2252717717,2000983915,3376616060,6,2022-10-30,7,2023-05-30
4171134059,3579554110,3067156401,1492773634,1,2022-12-28,5,2022-12-08
2142603898,770952119,121236298,548699023,3,2023-03-23,4,2023-07-31
4219843243,779364067,2632515738,58763252,5,2023-02-19,7,2023-08-18
1718872259,3732253615,2708035108,2371520178,4,2022-11-04,2,2023-03-09
3438061330,3542584312,2386223241,3663582441,5,2022-04-16,6,2023-02-05
2148632289,2557638509,2709966859,3306544638,1,2022-12-22,3,2023-03-04
804020570,1525113797,1410033097,442641724,4,2023-04-23,10,2022-10-12
4268149100,2566416710,1937336170,104034090,2,2023-08-17,6,2022-05-18
3552088606,106667713,116907155,1740021201,2,2023-07-15,2,2022-01-28
353030994,93644094,603916730,2794476931,4,2023-01-03,2,2022-01-24
698667821,1819092748,1639194183,2805864242,6,2023-08-16,6,2022-05-08
1209690109,72159292,1549854095,3785012349,6,2023-08-04,2,2022-05-26
2136571963,4054058130,3620531632,4264450384,6,2022-02-17,9,2023-04-29
3119748864,128153726,4248193798,2282770637,1,2023-08-15,6,2023-09-03
2663898604,2707128043,1468245405,693200618,6,2022-08-19,6,2022-08-03
2953025006,679616581,1934554486,3781441510,5,2022-04-18,4,2023-07-21
3858751838,1046203487,3979421566,3735892107,3,2023-03-18,10,2022-08-09
313899145,1263081891,1326673735,1237424330,2,2022-09-03,1,2022-09-12
3233023456,3957522960,2698582859,1491250973,2,2023-04-21,10,2023-03-07
1573967199,2445936403,3078706043,2651573213,5,2022-07-21,4,2022-11-09
3089071517,4078290806,3367887545,2792118618,6,2022-08-06,7,2022-01-25
4226123006,684460554,3267828627,630406814,1,2023-04-21,4,2022-01-30
1991726690,1795509582,848232570,1364726777,3,2023-01-19,4,2023-01-03
789948780,4023813632,208407163,985021363,5,2022-12-30,3,2022-07-18
2302698367,3286630457,2246154299,48283740,5,2023-03-15,1,2022-11-10
1375445734,2274891692,319791070,947614626,3,2022-03-29,6,2023-03-07
2751339830,1936142304,848232570,4269635854,2,2022-05-08,5,2023-06-16
1639263469,1817562238,3078706043,4093626373,2,2022-12-05,9,2023-02-11
3820672764,2001290861,208407163,4239629693,2,2023-08-30,6,2022-09-25
3608814069,2418187675,3367887545,1173910807,3,2023-06-21,5,2022-04-23
858151258,117661211,1819984110,3099049176,1,2023-07-10,7,2022-06-20
2512798825,4002472473,3620531632,3354210625,1,2022-03-16,1,2022-02-25
3821719626,3046783376,121236298,1871534877,4,2023-08-15,3,2023-07-21
1881858136,2174265520,320437030,1840333906,5,2022-07-22,8,2022-08-04
1912514998,2742058333,1527308299,1785347879,2,2023-03-11,3,2022-03-26
2527002762,3879638938,3735314056,587365749,1,2022-12-27,1,2022-07-11
3570988602,4076242353,2698582859,2367984748,4,2023-07-20,8,2023-05-11
1480002814,1070804665,1348311321,634676415,4,2022-05-04,1,2023-01-25
2335623357,3352109650,993235818,3030264657,5,2023-06-26,5,2023-08-06
920398537,1021329369,1575804888,3783136360,5,2022-11-22,6,2023-08-22
1728050211,1502874010,3345142791,4283697386,6,2022-10-11,8,2023-07-23
3831052455,3456344643,1757168807,2312139917,6,2023-05-25,6,2022-02-02
3045311850,2259168130,1639194183,2635222784,4,2023-06-16,4,2022-07-30
939241251,1966982011,4248193798,3305917971,2,2022-12-30,1,2023-03-06
4070021718,620428600,1937336170,17628709,3,2023-08-20,5,2022-11-29
1330336663,2960373591,1934554486,119018178,1,2023-03-10,3,2022-02-10
3455183774,3725365142,2009442175,3708035023,1,2023-01-30,2,2022-12-30
743008233,1771007605,116907155,1861370304,6,2022-08-22,1,2023-07-06
1486855662,2400319660,3025537805,795517452,2,2022-10-12,3,2022-06-26
3272360370,276887156,1549854095,1623082680,6,2023-06-08,2,2023-09-09
1479403735,3709573540,775896742,3316847074,6,2023-05-13,1,2023-05-26
3260962613,3175471442,1130223242,802878909,1,2023-07-23,3,2022-02-16
2578706826,608348604,2709966859,206924644,6,2022-09-04,10,2022-01-21
1255321193,2142575007,2386223241,3130831435,5,2022-07-06,10,2023-02-11
548650200,1967255684,4152879313,4086599620,3,2022-07-31,7,2022-08-26
245069851,4054706588,1403013064,1782627165,3,2023-04-13,6,2022-03-17
1112338589,4192319750,2725758044,2524164501,5,2022-11-09,8,2023-07-05
4079096455,1026939692,741149022,3882682291,2,2022-11-01,2,2023-07-10
1706018742,1986652380,1468245405,1656097016,3,2023-08-13,1,2022-11-29
3655910762,1406287557,372018772,726987033,3,2023-07-29,10,2022-07-07
2490696841,955197145,1326673735,1623852546,5,2023-03-20,7,2023-02-25
1755172893,1682931191,1410033097,1397006661,6,2022-01-25,10,2023-09-04
2898191702,4042724330,3979421566,2764482113,2,2022-11-19,7,2022-05-22
3923429926,4079454435,2000983915,807495182,2,2023-01-21,9,2022-02-08
3971600514,1604984361,4004988820,147336937,5,2022-06-17,5,2022-05-15
2038158974,2768851043,603916730,1601758565,4,2023-01-30,7,2022-03-21
3868132336,2386821287,2708035108,416190263,1,2023-04-02,8,2022-04-07
1151815783,3634684254,1397963913,4205410754,1,2022-04-15,6,2023-05-30
1774711914,3555839979,3107755218,330127289,2,2022-04-27,1,2023-07-12
2766097730,3674318180,1533852784,4199568268,6,2022-09-15,5,2022-03-30
3904674837,3240183375,2632515738,3900816437,2,2022-11-23,8,2022-03-12
3263654346,3953635983,1147905250,1871534877,5,2023-05-28,9,2023-05-04
4090911184,2426439274,3267828627,3030264657,5,2022-03-17,7,2023-05-21
3602022715,1327436149,3067156401,1601758565,6,2023-06-16,7,2022-12-22
2469505301,3662310221,208407163,3587781023,1,2022-02-03,5,2023-03-13
689295580,3456115173,1934554486,3781441510,4,2022-05-08,3,2022-04-13
520064080,3206828387,1348311321,2794476931,2,2022-04-15,8,2022-04-15
622542061,985331784,1937336170,2805864242,3,2023-01-16,10,2022-03-09
1589531966,2013438176,3979421566,2524164501,3,2022-05-05,10,2022-08-13
1282121414,3771882745,1819984110,48283740,5,2023-06-18,6,2023-05-01
1314901786,105245320,3025537805,4205410754,5,2022-03-15,6,2022-10-01
3957044646,2015591186,121236298,3900816437,1,2022-12-27,4,2023-02-01
3636502155,798056771,4248193798,3236360684,1,2023-08-30,1,2022-12-15
3369891115,3527479185,1533852784,442641724,1,2023-03-02,8,2022-01-29
605463124,2448877993,993235818,947614626,4,2023-06-09,3,2022-05-19
3348775109,2769727339,1527308299,2651573213,5,2023-01-17,2,2022-06-18
3111845536,594317334,116907155,630406814,3,2023-04-06,3,2022-10-03
2886250838,1394964341,2632515738,17628709,6,2023-06-19,6,2023-09-02
22112401,904113221,2386223241,355073381,1,2022-09-09,1,2022-09-07
4132597385,490394455,1410033097,1491250973,4,2022-07-27,10,2023-06-04
2548190912,995110295,4004988820,654536839,6,2022-03-26,3,2022-03-12
2140843916,1068950456,3078706043,184745482,6,2022-07-12,5,2023-07-26
816693914,3343598999,1549854095,1173910807,6,2023-07-30,1,2022-07-01
2329653345,1384517242,2708035108,693200618,1,2022-08-10,9,2022-04-09
2940585408,3953962844,3620531632,3882682291,3,2022-12-27,1,2022-09-03
4145189367,1770142458,4152879313,1861370304,5,2023-04-22,7,2022-05-05
2133220416,2896767852,775896742,451591866,3,2022-11-29,5,2022-03-19
2112533753,3054958277,2725758044,1740021201,4,2022-07-22,6,2022-07-31
2230055868,609036080,2709966859,3783136360,1,2023-08-08,7,2022-03-22
2332926296,2094309499,3107755218,4093626373,4,2022-10-15,9,2022-03-13
1095831002,888882164,848232570,1826933024,2,2022-08-31,6,2022-09-04
2032341057,3365283514,372018772,104034090,2,2022-02-24,8,2022-01-26
3136914527,2003635940,3367887545,1278217312,1,2022-07-06,2,2023-02-27
2507862424,3854013045,741149022,147336937,5,2023-05-09,2,2022-09-26
221407730,244415221,2009442175,1782627165,6,2023-07-21,1,2023-03-10
4023637342,774382946,3067156401,2367984748,2,2022-10-20,9,2023-06-05
3609243428,3241314747,3345142791,2312139917,6,2023-01-17,8,2022-10-05
2749001746,3477408519,319791070,4086599620,4,2023-08-21,10,2022-08-13
1020823205,576307598,3267828627,1656097016,1,2023-02-08,6,2022-04-10
921594310,2890918802,1130223242,4068894872,1,2022-11-30,4,2023-01-20
2608560821,959495968,1575804888,2371520178,3,2022-02-21,6,2022-07-01
4014237903,1569804527,2000983915,2660450269,6,2023-05-02,2,2022-11-11
1299065170,370772350,2698582859,4239629693,5,2022-10-03,6,2022-01-29
1795108879,1522709043,1639194183,2548108431,5,2023-01-03,2,2023-06-15
2834719858,4034921525,603916730,3785012349,2,2022-04-15,1,2022-06-20
2078464202,3108721228,1147905250,1492773634,5,2022-02-01,4,2022-10-30
535779614,3809625156,1757168807,3735892107,4,2022-03-27,2,2023-03-29
3339368191,1246946358,1468245405,1564203669,6,2022-07-22,9,2022-06-21
3501177768,3625482014,1326673735,3130831435,1,2022-03-19,2,2022-05-21
1031888316,6038779,1403013064,4283697386,4,2022-01-24,4,2022-09-11
939200316,2526440142,2246154299,3099049176,1,2022-10-01,3,2022-02-24
1817142283,3641941317,320437030,3554321074,6,2023-07-17,9,2023-02-08
1234631272,3560757909,3735314056,206924644,1,2022-08-24,4,2022-08-29
3086135679,554720259,1397963913,3779017061,3,2022-12-31,8,2022-04-11
2562694225,3771296983,3078706043,3663582441,2,2023-08-19,5,2022-10-23
1058870786,441877034,372018772,330127289,1,2022-10-17,1,2022-11-29
2438087176,862793660,1819984110,119018178,3,2023-08-09,7,2022-06-12
2663076249,3133847040,320437030,797782388,6,2022-10-23,7,2023-06-29
1288658555,207017531,2000983915,2962277096,3,2023-03-15,2,2023-07-25
1330084543,1009939202,1130223242,3074361417,3,2022-10-29,8,2022-02-25
3436166900,2302374845,1348311321,1785347879,5,2022-06-07,9,2022-05-08
2807643663,2798636009,1934554486,2764482113,5,2023-02-13,2,2022-05-18
2005245482,1637121680,4152879313,58763252,5,2023-01-22,5,2022-07-06
1756422966,1868333171,3107755218,3667618575,5,2023-05-18,1,2023-07-03
1839356156,2910499612,603916730,1237424330,2,2022-07-17,7,2023-05-10
3478821219,3808685896,4248193798,2792118618,6,2022-09-11,5,2022-03-13
2920655106,784907373,2632515738,3376616060,5,2023-06-03,2,2022-03-15
3989139806,3048108331,2009442175,587365749,2,2023-05-11,7,2022-12-18
974522588,1207868944,3735314056,3306544638,6,2023-01-20,1,2023-06-23
2277175767,2848890709,3345142791,1556706313,1,2023-06-08,1,2022-05-16
135081291,746343179,1937336170,1623852546,1,2022-01-28,6,2022-09-10
4234565033,2394526361,2386223241,3605561229,3,2022-10-06,5,2022-06-02
1250403685,4201433566,1575804888,4164980623,1,2022-07-05,1,2023-07-04
498807912,3506802510,3025537805,807495182,6,2022-07-04,6,2022-08-04
1915696979,724651439,1533852784,3215097654,4,2022-07-28,8,2022-10-15
682816700,104764270,1410033097,2635222784,4,2022-12-15,9,2022-06-27
3454005230,3122439445,3620531632,3484933015,2,2023-06-18,10,2023-07-17
4021275249,2880859879,1549854095,4199568268,6,2022-09-15,9,2023-02-20
3642049540,809870866,3367887545,985021363,5,2022-06-14,4,2022-07-23
3786181836,2519446235,2246154299,1504465705,2,2023-04-24,6,2022-09-12
3599017893,786274492,2698582859,4264450384,1,2023-08-02,2,2023-03-13
2366466117,3074480504,121236298,1364726777,6,2022-09-23,7,2022-11-30
359471452,2874016908,1639194183,4269635854,2,2023-05-01,7,2023-03-23
2996965770,1152815077,1147905250,1623082680,6,2022-08-31,5,2023-01-11
1488101566,2398458638,2708035108,3771839276,6,2022-12-27,8,2022-09-29
1716640176,1500638050,3979421566,3316847074,6,2022-12-04,6,2022-02-26
1127317701,3630964008,775896742,634676415,3,2023-02-05,10,2022-08-04
2516632544,1103291118,1468245405,2345817293,1,2022-06-10,2,2023-08-09
3120076223,4065712796,116907155,548699023,6,2022-01-23,4,2022-03-25
2591655862,3443744703,741149022,3354210625,5,2023-04-05,9,2022-12-17
1114026696,1298838302,1757168807,2282770637,4,2022-05-08,4,2022-07-20
3747416255,948689969,1326673735,1009563676,6,2022-07-28,9,2023-09-10
3111080339,2546519649,208407163,795517452,5,2022-09-04,10,2022-10-09
1717273592,3728663965,1397963913,416190263,5,2023-04-18,5,2023-08-06
3789030199,3502977225,993235818,3708035023,1,2023-03-13,10,2022-09-17
382061939,3966382561,1527308299,1944516786,3,2022-05-15,7,2022-07-14
2220624817,340746074,2725758044,802878909,5,2023-07-17,5,2022-09-21
1321553629,27092644,319791070,726987033,3,2023-04-06,9,2023-09-09
401234784,3399561479,1403013064,1397006661,3,2022-08-16,6,2022-05-07
320390573,3356876825,2709966859,3305917971,5,2022-03-28,9,2022-05-06
3938261429,2884250827,4004988820,1840333906,5,2022-08-24,8,2022-11-26
2853132089,2368296697,3067156401,2345817293,1,2023-03-27,7,2022-02-17
261164549,2377173955,3267828627,693200618,1,2022-05-02,10,2023-02-19
4131285543,809230722,848232570,2524164501,1,2023-06-23,9,2022-11-10
1548651795,3282205193,3078706043,1504465705,4,2023-08-18,4,2023-03-14
422088643,1709299509,3979421566,2367984748,5,2023-07-11,5,2023-01-02
2059172174,2008909355,1934554486,3074361417,5,2022-12-02,8,2022-06-15
490937950,2772964154,3367887545,1237424330,5,2022-07-16,9,2022-06-29
671283964,139524789,2386223241,2635222784,1,2022-12-29,4,2023-07-29
453580675,2483095973,121236298,634676415,1,2022-01-27,4,2023-05-12
988323281,1564012603,1403013064,1740021201,3,2023-03-04,7,2022-05-29
1525469261,1608875815,1468245405,4086599620,2,2023-02-12,2,2023-02-20
536132384,507228994,3735314056,795517452,2,2022-01-25,5,2023-06-06
1568359671,1663449859,3107755218,4199568268,3,2023-07-05,1,2022-01-31
1163844914,2657315965,3620531632,1364726777,6,2022-12-30,4,2022-07-01
3612194785,3300184575,2725758044,1601758565,1,2023-06-07,10,2022-07-21
3238639483,2134214229,848232570,1009563676,1,2023-05-31,8,2022-04-17
2122959145,4249332535,319791070,3306544638,4,2022-03-05,6,2022-11-08
1630709276,1592287202,1527308299,4239629693,2,2022-03-11,8,2023-05-18
2489852552,3188985463,1639194183,1623082680,6,2022-04-20,5,2022-12-25
4291139197,836345687,741149022,206924644,4,2022-06-23,8,2023-04-29
4166647344,1612686988,3067156401,3735892107,2,2023-04-15,5,2022-01-26
1650843598,2651641817,1819984110,1840333906,3,2023-08-14,9,2022-03-27
1426275217,1089112667,4152879313,4068894872,4,2022-12-27,3,2023-08-06
110517203,1816065941,3025537805,985021363,4,2023-07-20,7,2023-01-07
1831753096,2641033107,2709966859,2312139917,2,2022-12-17,10,2022-06-13
3667186801,1997581853,2246154299,4283697386,6,2022-08-01,7,2022-12-08
1728549178,3109514180,993235818,3783136360,3,2023-05-02,7,2023-01-14
2328194258,2916429539,1549854095,147336937,1,2023-08-21,4,2023-08-18
1135061161,379406035,3267828627,1564203669,2,2022-11-02,8,2022-02-18
4079742283,2080551087,1937336170,654536839,3,2022-02-18,7,2022-10-31
3881849320,1779914563,2708035108,947614626,5,2022-07-01,4,2023-03-01
1843656443,1814342541,1757168807,416190263,1,2022-09-02,6,2022-02-12
649700629,2154701352,1326673735,1397006661,4,2022-02-04,7,2023-05-25
3918177272,1367188651,320437030,442641724,1,2022-05-22,3,2022-11-30
588616364,3622929476,2000983915,807495182,2,2022-10-22,8,2023-07-14
3965954109,3667992691,116907155,58763252,1,2023-05-13,3,2023-08-20
590867202,3922097553,2632515738,17628709,4,2023-01-07,8,2023-03-11
4177683269,1403625234,603916730,2660450269,5,2023-06-21,4,2022-03-27
2164677184,3193633260,4248193798,3781441510,6,2022-05-21,5,2022-09-20
1707520375,1500368043,4004988820,119018178,4,2023-06-06,9,2022-05-31
2256764253,3137143884,1130223242,1278217312,5,2022-06-12,4,2022-12-29
1084684861,3421835028,1533852784,1656097016,6,2023-02-27,2,2022-09-02
3668295706,1276609995,372018772,4264450384,2,2022-08-02,7,2022-10-21
3954547947,325921278,208407163,184745482,4,2022-05-17,2,2023-08-04
3239076591,3330991995,2009442175,1782627165,6,2023-06-18,3,2022-10-30
1753982172,1781998245,1397963913,451591866,5,2022-12-06,8,2022-04-15
1837394923,1173853126,2698582859,802878909,5,2023-07-30,4,2023-04-12
3533846850,4217828438,1348311321,2371520178,5,2022-12-17,9,2022-10-05
2073843442,342420250,1575804888,3099049176,1,2023-08-16,7,2023-06-13
1646270882,535727245,1410033097,1785347879,2,2023-03-16,9,2022-06-12
798743716,3860250687,1147905250,797782388,2,2022-02-23,8,2022-05-20
983063507,2940741294,3345142791,4205410754,5,2023-05-08,7,2022-08-31
2814394392,3162120608,775896742,726987033,4,2023-08-17,9,2023-09-09
432419279,3008306064,3735314056,1623852546,3,2022-04-25,6,2022-05-10
1371945038,932668532,603916730,3882682291,5,2022-04-12,4,2023-08-13
3259789338,1476662497,3345142791,4164980623,2,2022-06-05,7,2023-05-11
189121640,1904343012,1575804888,3900816437,1,2022-07-12,2,2022-11-23
1030957716,2374598016,1403013064,355073381,5,2022-03-29,4,2022-07-03
1652258355,358745387,372018772,3708035023,6,2022-04-19,6,2023-07-30
1001365753,3209108270,3367887545,3305917971,4,2022-03-08,9,2023-06-27
4203742216,3545393865,3979421566,3663582441,2,2022-07-18,7,2023-04-06
322671909,3540880801,1549854095,548699023,2,2023-05-22,10,2022-08-17
794250469,3322828730,4004988820,2792118618,3,2022-02-10,10,2022-12-15
2411051279,1543523789,4152879313,4269635854,6,2023-08-19,5,2022-06-22
3751490387,3807979688,208407163,3030264657,6,2022-03-29,1,2023-03-28
3265499994,3386029526,1937336170,630406814,5,2022-03-07,3,2022-10-26
757345526,1639235012,1348311321,587365749,6,2022-03-18,2,2022-08-03
459739995,1125281033,320437030,1556706313,1,2022-06-13,8,2022-07-20
1074880114,3336755880,1639194183,4093626373,5,2023-03-31,9,2022-05-11
3627736915,4166676925,775896742,330127289,5,2022-05-08,1,2022-09-21
1387660221,1421624846,2725758044,2548108431,3,2023-03-22,5,2023-04-18
2580295656,3518937047,1468245405,3785012349,5,2022-03-24,2,2023-08-28
2186861503,3867695515,3267828627,3236360684,5,2023-07-05,3,2022-12-05
814953127,821103760,3025537805,3376616060,4,2022-08-09,9,2022-06-16
3053839704,3719480435,1819984110,3316847074,5,2022-05-01,3,2022-01-22
306616818,610851427,1326673735,3554321074,3,2022-12-03,6,2023-09-09
700540852,4024919265,3620531632,3605561229,3,2022-06-16,4,2023-05-29
1837973178,864934934,319791070,48283740,1,2022-05-01,9,2022-07-25
3203821894,1324662083,3078706043,3667618575,3,2023-01-02,7,2022-07-28
3443166954,1038310459,2000983915,2651573213,3,2023-04-01,3,2022-03-28
3914575231,1941321408,116907155,1492773634,3,2023-05-14,1,2023-06-09
1384408377,3769048422,1147905250,3354210625,5,2022-07-22,10,2022-05-10
4073845876,1586742914,1130223242,3587781023,6,2022-01-22,10,2022-12-31
335699471,2634090116,2386223241,3771839276,5,2023-07-04,2,2022-06-16
3173628785,1417453594,121236298,1491250973,2,2022-02-11,1,2023-02-04
2524749550,1642737822,3067156401,2794476931,2,2022-09-04,2,2023-09-04
3540839973,1220256705,2246154299,1944516786,2,2022-11-22,8,2022-06-25
226041487,603604104,2708035108,2764482113,5,2023-07-04,7,2022-03-02
1335423422,2302406922,2709966859,2805864242,4,2022-05-27,1,2022-09-06
213867461,770910089,1757168807,1826933024,4,2023-04-02,1,2023-03-21
1088004228,3481346570,4248193798,2282770637,2,2023-01-27,6,2023-07-29
2663960106,3660885218,2632515738,3215097654,3,2022-04-03,1,2023-01-01
146720755,2303496644,1397963913,1871534877,5,2022-11-06,6,2022-09-28
3236316160,2216352459,1410033097,3130831435,2,2022-12-08,5,2022-10-05
301177807,3166082005,993235818,1173910807,6,2022-07-14,4,2022-03-24
3773956216,1075307481,1527308299,3779017061,3,2022-12-06,1,2022-12-11
1578668682,1908022665,3107755218,104034090,3,2022-10-14,4,2023-06-08
187843910,935246405,848232570,2962277096,5,2023-07-24,7,2022-10-18
1497096489,3477618490,741149022,3484933015,6,2022-12-13,2,2022-12-11
4084573130,217890236,2009442175,1861370304,1,2023-07-12,10,2023-01-27
2723776571,353474192,2698582859,2805864242,6,2022-03-29,6,2023-03-15
1404138548,939402475,1533852784,3316847074,6,2023-01-23,6,2022-05-19
3411706256,542563629,1934554486,3484933015,4,2022-02-23,9,2022-03-01
593623139,4008910424,603916730,1782627165,5,2023-07-14,4,2022-05-31
155493954,2783047180,3025537805,1009563676,1,2022-06-23,10,2023-08-12
3625997817,3419782700,993235818,4269635854,5,2023-04-03,5,2023-07-21
2645236313,2833415832,1326673735,2524164501,6,2022-07-15,10,2023-06-22
896296887,2904591385,1527308299,3900816437,1,2022-05-12,7,2022-08-14
4214614133,3239399649,2698582859,3735892107,1,2022-07-03,6,2023-05-12
2134586290,4123183481,2725758044,2660450269,3,2022-12-29,2,2022-11-17
51118831,3489329666,121236298,3099049176,4,2022-10-23,7,2022-05-28
3322378105,3004213814,775896742,3306544638,5,2023-03-26,3,2023-09-02
190045430,3206453289,4004988820,634676415,3,2023-06-27,7,2022-08-08
1792598437,1376584585,4248193798,48283740,4,2022-08-14,10,2023-08-16
2205371738,915065226,3078706043,4164980623,4,2022-01-26,6,2022-05-01
864624991,4195790253,1533852784,17628709,3,2022-05-16,8,2022-06-15
896869831,2515911827,4152879313,3236360684,4,2023-07-24,9,2022-02-21
4081511573,3520573836,1639194183,726987033,1,2023-08-05,10,2022-06-17
1216228368,2622075693,3267828627,1564203669,2,2023-03-18,10,2022-04-18
100142181,1231710811,741149022,2962277096,2,2022-03-10,6,2023-06-26
1627508173,2069300810,3107755218,3667618575,3,2023-04-21,9,2022-09-03
2912521408,148060217,1549854095,3074361417,1,2023-03-28,9,2023-01-15
1816356009,2579375639,1757168807,630406814,1,2023-01-30,10,2023-01-06
1372678536,2603699532,3620531632,3554321074,2,2022-03-18,3,2023-07-31
843457648,2985019982,372018772,3605561229,2,2023-04-05,3,2022-10-25
2567426537,4253573957,2246154299,206924644,6,2023-03-16,9,2023-06-11
2274554239,2427082501,3067156401,1785347879,1,2022-08-17,2,2022-10-19
636119312,1817379429,1468245405,1601758565,6,2022-08-14,6,2022-01-30
4015161520,2417446014,3345142791,3663582441,6,2023-01-20,10,2022-03-31
2467520880,1276325136,848232570,795517452,4,2023-07-22,10,2023-06-24
1717546316,3960266619,2708035108,1237424330,6,2022-10-28,9,2022-02-28
2323205893,377304386,1147905250,4199568268,2,2022-10-13,8,2022-12-28
3044978245,2396139814,2632515738,2635222784,4,2022-03-10,5,2022-12-16
963744075,1518974342,2000983915,355073381,2,2023-04-19,2,2022-10-27
871408506,3288472098,2009442175,1504465705,6,2022-06-01,4,2023-02-04
2376230568,1387138375,319791070,1492773634,6,2023-03-24,10,2022-12-11
2247874665,2967998431,1575804888,3783136360,5,2022-09-20,7,2023-04-09
1997438061,291995460,1937336170,3130831435,2,2023-08-09,2,2023-06-05
1502299616,678347703,3735314056,4086599620,2,2023-06-09,8,2022-03-18
3788957727,1100360355,320437030,451591866,6,2023-08-26,5,2023-03-09
3301016573,4254176846,1403013064,442641724,2,2023-02-03,10,2023-06-01
2381771108,3009561084,116907155,1491250973,2,2022-06-09,3,2022-03-04
2111964751,3073770599,3367887545,3587781023,2,2023-05-01,7,2022-07-09
2944864278,3913331146,3979421566,1840333906,2,2022-12-14,4,2023-07-12
1593674841,1701259714,1130223242,330127289,6,2023-03-18,9,2022-08-07
3423394740,2196779515,1410033097,548699023,2,2022-08-03,3,2023-04-03
1911617580,2141933689,208407163,147336937,6,2022-02-17,4,2022-03-27
2174140335,3592196264,1819984110,104034090,1,2022-02-10,8,2023-08-09
2123193673,5424081,1348311321,985021363,2,2023-03-13,1,2022-12-23
3383605767,2854423516,2386223241,802878909,2,2023-07-17,8,2023-06-12
3832357775,44097673,1397963913,4264450384,5,2022-04-06,3,2022-06-04
1374361893,1854860352,1934554486,3771839276,5,2022-10-01,9,2022-05-02
3989236730,2823583178,2709966859,58763252,6,2022-08-30,2,2022-12-24
1913922913,4104044616,2709966859,2282770637,2,2022-08-14,5,2022-03-13
